t,cruise,dive,id,version,mode,toa_time,toa_mode,mfd_peak,mfd_power,mfd_ratio,spl,shf_agn,shf_ainpshift,shf_ainshift,shf_mfdshift,shf_p2bshift,rate,src,dest,psk_error,packet_type,nframes,nbad,snr_rss,snr_in,snr_out,snr_symbols,mse,dqf,dop,noise_stdev,carrier_hz,bandwidth_hz,pcm,lon_ship,lat_ship,heading_ship,lat_sentry,lon_sentry,depth_sentry,heading_sentry,alt_sentry,range_horizontal,range_slant,nadir_angle,absolute_bearing,relative_bearing
2024-06-30 03:01:04.102,AT50-26,sentry733,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,-130.0203208961005,45.96199213439986,255.18854148018647,45.9630958,-130.019352,1464.997,1484.719,209.09,143.9292483649448,1472.0502160401657,5.611041369941003,31.39310471654636,136.2045632363599
2024-06-30 03:02:04.153,AT50-26,sentry733,$CACST,6.0,0.0,20240630030200.945,3.0,32767.0,45.0,103.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,12.5,7.0,0.0,-4.0,-1.0,-0.5,77.0,10000.0,2000.0,77,-130.02042336901647,45.96187738780005,255.4038338188535,45.9630958,-130.019352,1464.997,1484.719,209.09,158.96352281083696,1473.5961494227079,6.192807188453266,31.434475203759177,136.03064138490566
2024-06-30 03:03:04.175,AT50-26,sentry733,$CACST,6.0,0.0,20240630030300.965,3.0,32767.0,45.0,101.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,11.5,9.0,0.0,-6.0,-1.0,-1.2,78.0,10000.0,2000.0,7D,-130.02053949041675,45.96176310666646,255.83516,45.9630958,-130.019352,1464.997,1484.719,209.09,174.50749281007336,1475.3538812962327,6.792949956432378,31.77333221666379,135.9381722166638
2024-06-30 03:04:04.207,AT50-26,sentry733,$CACST,6.0,0.0,20240630030400.99,3.0,32767.0,45.0,102.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,12.8,8.0,0.0,-5.0,-1.0,-1.6,77.0,10000.0,2000.0,76,-130.02065853746674,45.96165192559984,255.41068,45.9630958,-130.019352,1464.997,1484.719,209.09,189.88463208348753,1477.2516317508273,7.38518208910761,32.169911978259506,136.7592319782595
2024-06-30 03:05:04.152,AT50-26,sentry733,$CACST,6.0,1.0,20240630030501.01,3.0,32767.0,45.0,103.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,3.0,1.0,1.0,150.0,14.9,5.0,0.0,-2.0,-1.0,-0.6,75.0,10000.0,2000.0,7B,-130.020764126,45.96154172213333,255.7908500096,45.9630958,-130.019352,1464.997,1484.719,209.09,204.61970081645254,1479.217844663596,7.951202356395276,32.27751186801697,136.48666185841697
2024-06-30 03:06:04.264,AT50-26,sentry733,$CACST,6.0,0.0,20240630030601.035,3.0,32767.0,45.0,105.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,19.7,7.0,0.0,-4.0,-1.0,-1.3,70.0,10000.0,2000.0,78,-130.02084198613335,45.961442731733335,255.00986014368735,45.9630958,-130.019352,1464.997,1484.719,209.09,217.15535858181732,1481.0039364464221,8.43151412875757,32.06883975922398,137.05897961553663
2024-06-30 03:07:04.280,AT50-26,sentry733,$CACST,6.0,0.0,20240630030701.047,3.0,32767.0,45.0,103.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,14.0,7.0,0.0,-4.0,-1.0,-1.8,76.0,10000.0,2000.0,7A,-130.02091174666666,45.961383106,254.90411000064,45.9630958,-130.019352,1464.997,1484.719,209.09,225.64864555578532,1482.2730926688782,8.756267040499312,32.335518236963594,137.4314082363236
2024-06-30 03:08:04.268,AT50-26,sentry733,$CACST,6.0,0.0,20240630030801.066,3.0,32767.0,45.0,104.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,14.8,8.0,0.0,-5.0,-1.0,-1.3,74.0,10000.0,2000.0,7A,-130.02096686633334,45.9613378762,255.41504504984698,45.9630958,-130.019352,1464.997,1484.719,209.09,232.18604227986143,1483.282362950017,9.005849192171002,32.560240641562416,137.14519559171544
2024-06-30 03:09:04.297,AT50-26,sentry733,$CACST,6.0,0.0,20240630030901.098,3.0,32767.0,45.0,103.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,14.6,7.0,0.0,-4.0,-1.0,-0.1,74.0,10000.0,2000.0,7D,-130.02099468156678,45.96130143183329,255.29422422010975,45.9630958,-130.019352,1464.997,1484.719,209.09,236.7640556207697,1484.005871970524,9.180422419797686,32.47085643020324,137.1766322100935
2024-06-30 03:10:04.297,AT50-26,sentry733,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,-130.02098712843343,45.961295048916824,254.73381385392986,45.9630958,-130.019352,1464.997,1484.719,209.09,237.05133626838094,1484.0517329377792,9.191371586847215,32.25947395245504,137.52566009852518
2024-06-30 03:11:04.335,AT50-26,sentry733,$CACST,6.0,0.0,20240630031101.137,3.0,32767.0,45.0,106.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,16.2,7.0,0.0,-4.0,-1.0,-0.7,73.0,10000.0,2000.0,78,-130.02102863566677,45.96127339216658,254.94494494334685,45.9630958,-130.019352,1464.997,1484.719,209.09,240.80865851907538,1484.65653267911,9.334512317576435,32.59953847845378,137.65459353510693
2024-06-30 03:12:04.351,AT50-26,sentry733,$CACST,6.0,0.0,20240630031201.16,3.0,32767.0,45.0,102.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,13.8,6.0,0.0,-3.0,-1.0,-1.0,76.0,10000.0,2000.0,74,-130.02104828211665,45.961248891400096,256.09319319362925,45.9630958,-130.019352,1464.997,1484.719,209.09,243.92554386476039,1485.165270587324,9.453165591697946,32.555214349078426,136.46202115544918
2024-06-30 03:13:04.368,AT50-26,sentry733,$CACST,6.0,0.0,20240630031301.176,3.0,32767.0,45.0,103.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,16.9,6.0,0.0,-3.0,-1.0,-1.1,72.0,10000.0,2000.0,79,-130.02105818906668,45.961239416266665,255.46946107649802,45.9630958,-130.019352,1464.997,1484.719,209.09,245.22712489078023,1485.3795988875029,9.502689896863517,32.57356930257595,137.10410822607793
2024-06-30 03:14:04.292,AT50-26,sentry733,$CACST,6.0,1.0,20240630031401.2,3.0,32767.0,45.0,103.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,3.0,1.0,1.0,150.0,16.1,4.0,0.0,-1.0,-1.0,-0.3,73.0,10000.0,2000.0,7A,-130.02104613093334,45.96124165186667,255.8180239536257,45.9630958,-130.019352,1464.997,1484.719,209.09,244.51591306100104,1485.262347785419,9.475630523857493,32.420720187846484,136.6026962342208
2024-06-30 03:15:04.400,AT50-26,sentry733,$CACST,6.0,0.0,20240630031501.21,3.0,32767.0,45.0,118.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,16.8,5.0,0.0,-2.0,-1.0,-0.7,72.0,10000.0,2000.0,7A,-130.02105131333334,45.96125242666666,255.4692,45.9630958,-130.019352,1464.997,1484.719,209.09,243.72040238940454,1485.131591661107,9.445358790462642,32.65147599290208,137.18227599290208
2024-06-30 03:16:04.428,AT50-26,sentry733,$CACST,6.0,0.0,20240630031601.24,3.0,32767.0,45.0,106.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,14.3,4.0,0.0,-1.0,-1.0,-1.5,75.0,10000.0,2000.0,7C,-130.02104671066667,45.9612502604,255.23504998912,45.9630958,-130.019352,1464.997,1484.719,209.09,243.7316574416151,1485.133438734795,9.445787118465875,32.55039869246178,137.31534870334178
2024-06-30 03:17:04.455,AT50-26,sentry733,$CACST,6.0,0.0,20240630031701.246,3.0,32767.0,45.0,103.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,18.3,5.0,0.0,-2.0,-1.0,-0.4,71.0,10000.0,2000.0,7F,-130.02105658958334,45.96124633850008,255.77815000319998,45.9630958,-130.019352,1464.997,1484.719,209.09,244.51131691502556,1485.261591137575,9.475455641073031,32.64634388294547,136.8681938797455
2024-06-30 03:18:04.448,AT50-26,sentry733,$CACST,6.0,0.0,20240630031801.27,3.0,32767.0,45.0,111.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,17.6,5.0,0.0,-2.0,-1.0,-1.0,72.0,10000.0,2000.0,7B,-130.02105019746668,45.961252022000004,255.11409638554215,45.9630958,-130.019352,1464.997,1484.719,209.09,243.71176226267772,1485.130173780797,9.445029976673485,32.628670653285326,137.51457426774317
2024-06-30 03:19:04.448,AT50-26,sentry733,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,-130.02104329746666,45.9612397608,255.45464,45.9630958,-130.019352,1464.997,1484.719,209.09,244.5762416531934,1485.2722807587172,9.477926002789596,32.350922887601484,136.89628288760147
2024-06-30 03:20:04.482,AT50-26,sentry733,$CACST,6.0,0.0,20240630032001.31,3.0,32767.0,45.0,103.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,18.2,5.0,0.0,-2.0,-1.0,-0.4,71.0,10000.0,2000.0,70,-130.02104346623375,45.96124295309984,255.71,45.9630958,-130.019352,1464.997,1484.719,209.09,244.28310506194057,1485.224038799434,9.466771984352196,32.39811116199917,136.68811116199916
2024-06-30 03:21:04.502,AT50-26,sentry733,$CACST,6.0,0.0,20240630032101.324,3.0,32747.0,45.0,107.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,11.4,5.0,0.0,-2.0,-1.0,-1.6,78.0,10000.0,2000.0,70,-130.02104718616633,45.96124623529959,255.2537537285283,45.9630958,-130.019352,1464.997,1484.719,209.09,244.12923369132665,1485.1987384696079,9.46091679897761,32.5010971238587,137.2473433953304
2024-06-30 03:22:04.526,AT50-26,sentry733,$CACST,6.0,0.0,20240630032201.344,3.0,32767.0,45.0,109.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,16.4,5.0,0.0,-2.0,-1.0,-0.6,72.0,10000.0,2000.0,7E,-130.02101887590015,45.96127020096663,255.4349050984155,45.9630958,-130.019352,1464.997,1484.719,209.09,240.70246126191677,1484.639311370457,9.330468181887467,32.40253484034548,136.96762974192998
2024-06-30 03:23:04.457,AT50-26,sentry733,$CACST,6.0,1.0,20240630032301.36,3.0,32767.0,45.0,106.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,3.0,1.0,1.0,150.0,16.4,5.0,0.0,-2.0,-1.0,-0.7,73.0,10000.0,2000.0,7B,-130.02102473811647,45.96129429168323,255.12030967050933,45.9630958,-130.019352,1464.997,1484.719,209.09,238.68826153217444,1484.3140827339246,9.25374700308647,32.83943236278304,137.71912269227371
2024-06-30 03:24:04.575,AT50-26,sentry733,$CACST,6.0,0.0,20240630032401.383,3.0,32767.0,45.0,121.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,19.1,6.0,0.0,-3.0,-1.0,-0.2,70.0,10000.0,2000.0,7A,-130.02101682750015,45.96128319124984,255.83096001536,45.9630958,-130.019352,1464.997,1484.719,209.09,239.39745448479357,1484.428291034228,9.280764105212103,32.555964930694245,136.72500491533424
2024-06-30 03:25:04.589,AT50-26,sentry733,$CACST,6.0,0.0,20240630032501.4,3.0,30285.0,44.0,99.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,17.2,5.0,0.0,-2.0,-1.0,-0.9,72.0,10000.0,2000.0,7F,-130.02102072798354,45.96128253775012,255.69420421162255,45.9630958,-130.019352,1464.997,1484.719,209.09,239.62128990505568,1484.464405967608,9.289290376941645,32.60743208546347,136.91322787384092
2024-06-30 03:26:04.610,AT50-26,sentry733,$CACST,6.0,0.0,20240630032601.42,3.0,32767.0,45.0,126.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,19.1,5.0,0.0,-2.0,-1.0,-0.7,70.0,10000.0,2000.0,76,-130.02101855833303,45.96128644300026,255.38510511630957,45.9630958,-130.019352,1464.997,1484.719,209.09,239.16462370428337,1484.3907596184408,9.27189474489251,32.629674107459266,137.2445689911497
2024-06-30 03:27:04.633,AT50-26,sentry733,$CACST,6.0,0.0,20240630032701.438,3.0,32767.0,45.0,102.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,19.6,5.0,0.0,-2.0,-1.0,-1.2,70.0,10000.0,2000.0,7D,-130.0210224714835,45.96128979674991,255.93991011100326,45.9630958,-130.019352,1464.997,1484.719,209.09,239.01392248566654,1484.3664861317047,9.266153755424646,32.739060669446474,136.79915055844322
2024-06-30 03:28:04.633,AT50-26,sentry733,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,-130.02100797211654,45.96128420544988,255.43559879736193,45.9630958,-130.019352,1464.997,1484.719,209.09,238.93410090687055,1484.3536352854649,9.263112862272061,32.43203770534444,136.9964389079825
2024-06-30 03:29:04.689,AT50-26,sentry733,$CACST,6.0,0.0,20240630032901.48,3.0,32767.0,45.0,105.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,19.2,5.0,0.0,-2.0,-1.0,-0.8,70.0,10000.0,2000.0,70,-130.02102029258336,45.96128616198305,255.48006012151532,45.9630958,-130.019352,1464.997,1484.719,209.09,239.26335095794116,1484.4066697238407,9.275655675194,32.65269842438198,137.17263830286666
2024-06-30 03:30:04.712,AT50-26,sentry733,$CACST,6.0,0.0,20240630033001.5,3.0,32767.0,45.0,104.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,18.7,7.0,0.0,-4.0,-1.0,-0.4,71.0,10000.0,2000.0,7A,-130.0210122805333,45.96128010653333,255.07982018108743,45.9630958,-130.019352,1464.997,1484.719,209.09,239.49802607345637,1484.4445137835505,9.2845950993441,32.44081217538803,137.3609919943006
2024-06-30 03:31:04.736,AT50-26,sentry733,$CACST,6.0,0.0,20240630033101.52,3.0,32767.0,45.0,104.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,19.8,6.0,0.0,-3.0,-1.0,-1.1,70.0,10000.0,2000.0,75,-130.0210167436,45.96127858066666,255.55696998912,45.9630958,-130.019352,1464.997,1484.719,209.09,239.82672535393695,1484.497581070105,9.29711539721682,32.48867435742767,136.93170436830766
2024-06-30 03:32:04.661,AT50-26,sentry733,$CACST,6.0,1.0,20240630033201.535,3.0,32767.0,45.0,104.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,3.0,1.0,1.0,150.0,15.7,5.0,0.0,-2.0,-1.0,0.3,73.0,10000.0,2000.0,5D,-130.0210108146666,45.96127939353345,255.6891090688058,45.9630958,-130.019352,1464.997,1484.719,209.09,239.50420184168698,1484.445510185141,9.284830345278934,32.40772619433409,136.71861712552828
2024-06-30 03:33:04.781,AT50-26,sentry733,$CACST,6.0,0.0,20240630033301.56,3.0,32767.0,45.0,121.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,18.2,6.0,0.0,-3.0,-1.0,-0.9,71.0,10000.0,2000.0,75,-130.02101846186653,45.961283619433246,255.318508501557,45.9630958,-130.019352,1464.997,1484.719,209.09,239.42537335642905,1484.4327938360382,9.281827605144908,32.58761165428359,137.2691031527266
2024-06-30 03:34:04.802,AT50-26,sentry733,$CACST,6.0,0.0,20240630033401.57,3.0,32767.0,45.0,103.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,13.9,5.0,0.0,-2.0,-1.0,-1.2,75.0,10000.0,2000.0,7F,-130.02102312953335,45.96129567973314,255.74329010176,45.9630958,-130.019352,1464.997,1484.719,209.09,238.49093595739396,1484.2823641554305,9.246229036169073,32.83443829313046,137.09114819137045
2024-06-30 03:35:04.815,AT50-26,sentry733,$CACST,6.0,0.0,20240630033501.594,3.0,32767.0,45.0,105.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,13.2,5.0,0.0,-2.0,-1.0,-1.1,76.0,10000.0,2000.0,70,-130.02102417116674,45.96128921516658,255.3159559587776,45.9630958,-130.019352,1464.997,1484.719,209.09,239.13952280237498,1484.3867155748694,9.270938534646122,32.7571772523645,137.4412212935869
2024-06-30 03:36:04.833,AT50-26,sentry733,$CACST,6.0,0.0,20240630033601.605,3.0,32767.0,45.0,105.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,12.2,6.0,0.0,-3.0,-1.0,-1.0,77.0,10000.0,2000.0,7F,-130.02101816945,45.96128664923319,255.17931998208,45.9630958,-130.019352,1464.997,1484.719,209.09,239.12906331451026,1484.3850305532844,9.270540082506612,32.62656806305097,137.44724808097098
2024-06-30 03:37:04.833,AT50-26,sentry733,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,-130.02101814141662,45.96129731166677,255.00376752945667,45.9630958,-130.019352,1464.997,1484.719,209.09,238.12910769836847,1484.2242694223205,9.232442797319898,32.7801058940953,137.77633836463863
2024-06-30 03:38:04.862,AT50-26,sentry733,$CACST,6.0,0.0,20240630033801.637,3.0,32767.0,45.0,105.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,12.0,6.0,0.0,-3.0,-1.0,-1.0,77.0,10000.0,2000.0,7E,-130.02101759829998,45.96128821669994,255.27407997952,45.9630958,-130.019352,1464.997,1484.719,209.09,238.95828499304207,1484.357528352188,9.264034187895081,32.64020075803495,137.36612077851495
2024-06-30 03:39:04.852,AT50-26,sentry733,$CACST,6.0,0.0,20240630033901.633,3.0,32767.0,45.0,103.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,11.3,7.0,0.0,-4.0,-1.0,0.3,77.0,10000.0,2000.0,51,-130.0210179530667,45.961286970466666,255.5484615119035,45.9630945296,-130.0193525,1463.094816,1482.77452,209.18035999999998,238.94995967954486,1482.478844313446,9.275551676246131,32.63828015487917,137.08981864297567
2024-06-30 03:40:04.832,AT50-26,sentry733,$CACST,6.0,0.0,20240630034001.633,3.0,32767.0,45.0,104.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,11.2,6.0,0.0,-3.0,-1.0,-0.3,78.0,10000.0,2000.0,7D,-130.02101804,45.96128679426667,255.70204796124554,45.962904508,-130.0193157384,1472.064448,1491.681968,162.3988,223.118881069039,1488.877353630931,8.618646890659662,36.184172996022426,140.48212503477689
2024-06-30 03:41:04.735,AT50-26,sentry733,$CACST,6.0,1.0,20240630034101.64,3.0,32767.0,45.0,116.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,3.0,1.0,1.0,150.0,10.8,10.0,0.0,-7.0,-1.0,-0.2,78.0,10000.0,2000.0,4E,-130.02101564983337,45.96128440133326,254.97155378741036,45.96264431649961,-130.0190961959996,1487.812189997056,1507.862154998272,146.86009997824002,212.08262029958664,1502.8520055338033,8.112666588982428,44.45418033150861,149.48262654409825
2024-06-30 03:42:04.809,AT50-26,sentry733,$CACST,6.0,0.0,20240630034201.637,3.0,32767.0,45.0,128.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,13.3,7.0,0.0,-4.0,-1.0,-0.0,75.0,10000.0,2000.0,7B,-130.02101781981685,45.961284293616764,255.81746761140786,45.962281407800376,-130.0186278089005,1485.221898004992,1505.3060780037122,137.75078998016,215.69699057225944,1500.8028778142318,8.263226010226907,59.028241613810394,163.21077400240253
2024-06-30 03:43:04.810,AT50-26,sentry733,$CACST,6.0,0.0,20240630034301.64,3.0,32767.0,45.0,113.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,10.8,7.0,0.0,-4.0,-1.0,0.2,78.0,10000.0,2000.0,50,-130.02101571999998,45.96128539433293,255.52217564970212,45.961926421000754,-130.01813665800105,1485.641479998976,1505.66690000128,137.23140000768,233.93849882963187,1503.9474154132547,8.948675715423931,72.23886728794355,176.71669163824143
2024-06-30 03:44:04.774,AT50-26,sentry733,$CACST,6.0,0.0,20240630034401.645,3.0,32767.0,45.0,110.0,150.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,150.0,8.4,7.0,0.0,-4.0,-1.0,-0.9,80.0,10000.0,2000.0,4B,-130.0210064027333,45.961282970166494,254.38445997312002,45.96157708819927,-130.01764765319894,1485.409875996672,1505.4622880015359,136.67903999488,261.9638865563945,1508.3327144791963,10.001722613246578,82.81901049023554,188.43455051711553
